ZO,Spiritual Leader (Af)
JADON,God Has Heard
LEALA,Loyal
DIONYSUS,From the name DENNIS
SUNEE,Good Thing (Tk)
MATTEO,From MATTHEW (It)
PORTER,Door Guard
PAULETTE,Small
KENNA,Child, Kin
LIDIA,Province in Asia (Po)
HESTIA,Goddess of the Hearth
FRANKLIN,Free Man
PRUE,Form of PRUDENCE
FAYLINN,Fairy Kingdom
GARSON,From the name GARRISON
OCTAVIOUS,Eighth
ROCKWELL,From the Rocky Spring
DEANNE,Divine
EDEN,Paradise
DEXTRA,Form of DEXTER
GRETA,From the name MARGARET
KYLE,Wood (Ir) or Handsome (Bt)
GIULIO,Youthful (It)
KATHLEEN,From KATHERINE and LYNN
MYKEL,Peaceful
SOFIA,From the name SOPHIA (It)
EYAL,Strength (Hb)
CYBELE,Mother
ORLEANS,Golden
EFRAT,Honored, Distinguished
ERIN,Ireland
TISHA,Dim. of PATRICIA
TUYEN,Angel (Vt)
CONSTANTINE,Firm, constant
PEREGRINE,Wanderer
YURI,From the name URIAH
ROWENA,Slender & Fair
DAHLIA,Flower named for botanist A. Dahl
PEALE,Peace
MARCELLUS,Young Fighter
MEHALIA,From the name MAHALIA
JEREMY,God Will Uplift
ALIJAH,FROM ELIJAH
PALANI,Free Man (HI)
TAMASHA,Pageant (Af)
LOURANA,From LOURA and ANA
DOMINIQUE,Of God
KEAIRA,Little Dark One
DEAN,Head, Leader
SYLVIE,From the name SYLVIA (Fr)
ORSEN,From the name ORSON
BUCK,Deer
GUR,Baby Lion (Hb)
LEANNA,Graceful Willow
VALERIE,To be strong
ROCKY,Pet form of ROCKNE
AUBRIANNA,Noble, Strong One
FLORIANE,Flowering
MONITA,Single, Alone
ARIZA,Doors of Cedar
RONNY,From the name VERONICA
LINA,Light (It)
VINSON,Son of Vincent
TANA,Form of DANA
ALBIN,White (Po)
BARNARD,From the name BERNARD
MIRABELLE,Of wondrous Beauty
CATHY,From the name CATHERINE
ADARA,Chaste One
BAMBI,Child
BIANA,Secretive
DWIGHT,White, fair one
JULIO,Form of JULIAN (Sp)
KOSTYA,Faithful (Rs)
GARVEY,Peace (Ir)
KESIN,Beggar
ZEBULON,Exalted/Honored
DARSHAN,A Hindu God
KARENA,Pure One
LUPE,From the name GUADALUPE
KRISTINA,From the name KRISTEN
UMA,Form of UNA
JARA,Slavic form of GERTRUDE
GERODI,Hero or Hill
ILIT,The Best
DENA,Valley or Vindicated (Hb)
MARCO,From the name MARC (Sp/It)
KAREEM,Noble, Exalted
WILL,From the name WILLIAM
AYANNA,Innocent
KLITOS,General
NATIVIDAD,Of the Nativity
SHAMARA,Ready for Battle
BRITANY,From the name BRITTANIA
PARRISH,Neighborhood (Gk)
EAMON,Form of EDMUND
DINAH,From the name DEAN
JULIE,From the name JULIA
CHANTEL,Rocky Land or Singer
OWNAH,Form of UNA
KASIM,Controller of Anger (Af)
HANS,From the name JOHN (Nd)
GAFNA,Vine
JULES,Youthful
VALENTINA,From the name Valentine
YASMIN,From the name JASMINE
WEBSTER,Weaver
YOSEFU,From the name JOSEPH
TAM,Heart
BETTE,From the name ELIZABETH
MONA,Noble
COLM,Dove
BINGHAM,Crib
EDNA,Desired
ROCCO,Pet form of ROCKNE
HARTWELL,From the Well
FLEUR,From the name FLORENCE (Fr)
TAMMY,From the name TAMARA
ASTHORE,Loved One
ZILI,My Shadow
CORLISS,From the name CARL or CARLISLE (Br)
FELETI,Peace
MIRA,From the name MIRANDA
BRYANNE,Strong One
DEVA,Celestial Spirit
TOBIT,Good (Hb)
RONALEE,From RONA and LEE
FREJA,Norse Goddess of Love
AVALON,Island
TILLY,Dim. of TILDEN
AVIV,Youth (Hb)
GAINELL,To Profit
GOLDA,Made of Gold
RIANNA,Sweet Basil, Virtuous
ANTOINETTE,Flourishing, Praiseworthy
KRISTEN,Christ-bearer
REILLY,A Small Stream
SMEDLEY,Flat Meadow
QUELLA,to Kill
HARPER,Harp Player
KAZU,First (Jp)
LECEA,From ALICIA
CALLUM,Dove
IGNATIUS,Firey One
JALEN,From JAMES and LENORE
RONA,Seal
ZIVAN,Alive (Cz)
CALHOUN,Warrior
SCOT,From the name SCOTT
MICHEL,Form of Michael (Fr)
KOURTNEY,From the Court
TED,Divine Gift
TROY,Water or Footsoldier
VANESSA,Butterfly
CONRAD,Bold, Wise Counselor
CLINT,From the name CLINTON
SHEL,From the name SHELDON
TRULY,True
BENSON,Son of BENJAMIN
ROSEANNE,Rose and Anne
FABIENNE,Bean Grower (Fr)
BOAZ,Swift, Strong
STELLA,From the name STAR (It)
YOLANDA,Violet Flower (Sp)
MAURIZIO,Moor, Dark Haired
JUSTISE,Just
LEDELL,Spartan Queen
TALEN,My Dew
SILVER,The Color Silver
SETH,Appointed
CHELSA,Harbor
SADIKI,Believe (Af)
GRACE,Grace of God
LEIGH,From the name LEE
ALENA,Form of HELEN
CLAIRE,From the name CLARA
LEE,Field Meadow
JOSIE,God Will Add
DANTE,Lasting
MAXIME,From the name MAXIMILIAN
TYANNE,From TYRUS & ANNE
PENN,Corral
L'PREE,The Prize
BEVIS,Bowman
OPRAH,From the name OPHIRA
BRIT,From the name BRITANNIA
HUNTER,One Who Hunts
YUVAL,Brook (Hb)
BIBIANE,Lively
THEO,From the name THEODORE
DESIREE,Desired
ZYTA,FROM Teresa (Po)
FATIMA,Daughter of the Prophet
PERCY,From the name PERCIVAL
LISBET,From the name ELIZABETH
HELGA,Holy, faithful
STUART,Keeper of the Estate
PRINCE,First, Prince
LEMUEL,Devoted to God (Hb)
ORDE,Order
NECIA,Fiery, Intense
KISHI,Night (Nat.Am)
QIANA,Gracious
CINDY,From the name CYNTHIA
RASIA,Queen (Po)
FREDERICA,From the name FREDRICA
EMERALD,A Bright Green Gem
ADORA,Beloved One
MAHALA,From the name MAHALIA
ELSPETH,From the name ELIZABETH
PILAR,A Basin
RANIA,Queen
DEMETRIUS,Goddess of Fertility
COLETTE,From the name NICOLE (Fr)
STEP,From the name STEVEN
CHANDRA,Moon-Like, Great Goddess
CIEL,From Heaven, Heavenly
CISSY,From the name CECILIA
ZAIRE,From Zaire (Af)
CORAL,Small Stone
BERNADINE,From the name BERNARD
BAYEN,From Ban
BRIANNA,(F) See BRIAN
VALLERIE,To be strong
AUBREY,Noble, Bright
RUDRA,Berry Plant
AMOS,To Be Troubled
TIFFANY,Three, the Trinity
TERTIUS,The Third
MARILYN,Descendants of MARY
PHAEDRA,Glowing (Gk)
MARLENE,From the name MARILYN
GABRIEL,God is my Strength
YULE,Of Christmastime
BARTH,From the name BARTHOLEMEW
AURE,Soft Air, Breeze (Fr)
RAPHAEL,God Has Healed
SHERINE,Beloved, Dearest
NAT,From the name NATHAN
ARABELLA,Beautiful Altar
HENRY,Ruler of the Home
ROBIN,A Small, Tame Bird
FALLON,Of a Ruling Family
EDANA,Tiny Flame
LEORA,Light
KAYLA,From the name (K)CATHERINE
HASANA,She Who Arrives First
ODELE,Wealthy
ASHLING,Dream, Vision
BRANDON,From the name BRENDAN
JA,Magnetic
TAMBRE,Great Joy, Music
NORRIS,From the North
KANDE,Firstborn Daughter (Af)
BREANNA,Strong, Virtuous, Honorable
KACHINA,Sacred Dancer (Nat.Am)
MARCIE,From the name MARCIA
MADELIA,From the name MADELINE
DAFYDD,Beloved (Wl)
SLADE,Child of the Valley
MELIORA,Better
FLORENCE,Prosperous, Flowering
OSBORN,Bear of God
ZACHARIAH,Remembered by the Lord
BLANCHE,White
CLARE,From the name CLARA
LAUREN,From the name LAURA
UDAY,To Arrive (Hn)
YUKI,Snow or Lucky (Jp)
VISOLA,Longings are Waterfalls (Af)
CASEY,Brave
AJANI,He Who Wins the Struggle (Af)
CHARO,From the name CAROL
NATE,From the name NATHAN
LEONARD,Like A Lion
FRANCES,(F) A Free Woman
NAOLIN,Aztec God of the Sun
BARR,From the name BARRETTA
ERMA,From the name IRMA
FLORRIE,From the name FLORENCE
LEO,A Lion (It)
ZOLA,Earth
JOSHUA,Jehovah Saves
LEON,From the name LEONARD
ORSON,A Bear
CALEB,Faithful, Bold
HILAIRE,Form of HILARY (Fr)
ADLI,Just, Wise
RODDY,From the name RODNEY
ATHALIA,God is Exalted (HI)
GILBERT,Trusted
MIA,From the name AMELIA
ADALIA,God is my Refuge
BIKITA,Anteater (Af)
ULF,Wolf
TABITHA,A Gazelle
RAFI,From the name RAPHAEL
JEROME,Of Holy Name
AGATHA,Good
BARTHOLEMEW,Hill, Furrow
NOELANI,Beautiful One from Heaven
OSMA,Protective Hero
MERYLE,From the name MERLE
TERWEDUWE,Of the Widow
WARREN,To Preserve
LALI,Form of Eulalie
GAETANE,From Gaeta, Italy (Fr)
GAZALI,Mystic (Af)
COREY,Helmet
FELICITY,From the name FELICIA
BOWEN,Son of OWEN
NAYELI,I love you
RIA,From the River's Origin
TAMATHA,Dear Tammy
ARIEL,Ethereal
LAKIN,Sim. Lakia, Found Treasure
GIZA,Hewn Stone
CALA,Castle (Ar)
MARTA,From the name MARTHA
ALMA,Soul
LULLI,From the name LALE
LIAM,Determined Guardian
ESTELLE,Star (Fr)
CARMELA,From the name CARMEL
DORA,Gift
ASTA,Bright as a Star
PELHAM,Fur Skin
ASHA,Life
KUMI,Braid (Jp)
GERALDINE,Hard Spear
ASALIE,Starting Life at Dawn
STUDS,A House
RUDOLPH,Famous Wolf
GLENNA,Fem. form of GLEN
FIACHRA,Irish Saint (Ir)
YEARDLEIGH,Of the Yard
UNITY,Oneness (Bt)
RACHAEL,From the name RACHEL
LAWRENCIA,From the name LAWRENCE
ANILA,Children of the Wind (Hn)
TAYLOR,Tailor
VIVEK,Wisdom (Hn)
VINNY,From the name VINCENT
DANNY,From the name DANIEL
KAETHE,From the name KATHARINE (Gr)
MAHARI,Forgiver (Af)
HANK,From the name HENRY
GLENYS,Beautiful & Holy
MACAYLE,Form of MICHAELA (Ir)
JENIS,Genesis
GLORIA,Glory
WENDY,Fair One
WANDA,A slender, young tree
ARTIE,From the name ARTHUR
COLIN,Child, Also form of NICHOLAS
ANI,Beautiful (HI)
MEKELLE,Who is like God?
EVANIA,Tranquil (Gk)
ISOLDE,Fair One
JESS,From the name JESSICA
TANNER,Leather Worker
LOLOVIVI,Love is Sweet (Af)
FARLEY,Sheep's Meadow
RAZI,Secret
NESSA,From the name AGNES
MARISSA,Of the Sea
ASLI,Original, Pure (Af)
BANJI,Second Born of Twins (Af)
ADOLFO,From the name ADOLPH
GEORGIA,Fem. form of GEORGE
CHET,From the name CHESTER
LORENZO,From the name LAWRENCE (It/Sp)
HALEN,Hall (Sw)
SHARON,A Flat clearing
KAYLANA,From KAY and LANA
PHYRE,Burning Bright
KIPP,From the name KIPLING
QUERIDA,Beloved
ORANE,Rising (Gk)
IRMA,God of War
GAVRIL,Believer in God (Rs)
ELANI,Light
XI-WANG,Desire (Ch)
BEATE,The One Who Brings Joy
ENID,Quiet Woman
KENDI,The Loved One (Af)
IVI,From the name IVY
EMMA,From the name EMILIA
NICHOLAI,Victorious People
ZAREH,May God Protect the King
FORSTER,From the name FORRESTER
JULIANNE,From the name JULIA & ANNE
GRAM,A Grain
MCKAYLA,From MICHAELA (Who is Like God?)
CALIX,Very Handsome
AMANDLA,Power (Af)
OFER,A Young Deer
LALITA,She Who Plays
SABA,Old, Ancient
LYNELLE,Pretty
PONCE,Fifth (Sp)
LATIKA,Hindu God
OHIO,Large River
MESHAL,Born in the Lunar Month of Aries
XANTO,Blond Haired (Gk)
HASAD,Harvest (Tk)
CHAELI,Who is Like God?
BEAUREGARD,Beautiful, Handsome
VITTORIO,Conqueror (It)
PIRRO,Hair on Fire (Gk)
DEL,Short for names beginning with DEL
TULLA,A little hill
BENEDICT,Blessed
RHODES,Field of Roses (Gk)
KRISTOPHER,Christbearer
ARTY,From the name ARTHUR
SUKI,Beloved (Jp)
MAKENNA,Happiness (Af)
JEROEN,Holy Man
ZENAS,Generous (Gk)
VALTINA,From the name VALENTINA
MILAN,From Milan Italy
CLAUDIA,Feminine form of CLAUDE
FAITH,To Trust
CLEM,From the name CLEMENT
LEAL,Faithful
JAZLYNN,From Jasmine & Lynn
ZBIGNIEW,To get rid of Anger (Po)
SYLVIA,From the Forest
MYRTLE,The Tree/Victory
TEMPLE,A Sanctuary
LYNNE,From the name LINDA
MINNIE,Contraction of MARY
OLAF,Ancestor (Dan)
MICKEY,From the name MICHAEL
JOEY,From the name JOSEPH
IOLANI,Royal Hawk
DANAE,God is my Judge (Fr)
NURU,Light
ORLA,Golden Woman
MINTY,Collector of Thoughts, Determined Protector
BEVAN,Son of Evan
STAR,A Star
NIXIE,Water Sprite
UPENDO,Love (Af)
KIHO,Fog (Af)
LATANYA,Daughter of TANYA
QUADE,Scottish Clan Name
KAEL,Mighty Warrior
SERAFINA,Heavenly, Winged Angel
HASTIN,Elephant
ANTONIA,Fem. form of ANTHONY
CALIXTE,Very Beautiful
KEIR,Black (Ir)
BRANDIE,From BRANDY
MARNINA,Rejoice
MINOR,Junior, Younger
KATHERINE,Pure, Virginal
TRINITY,Holy Three
MAERYN,Bitter
QUINTA,The Fifth
KALISTA,Most Beautiful One
PALMER,From the name PAMELA
OMAR,First born son
FLAN,Arrow
CALAIS,City in France
MILIANI,Gentle Caress (HI)
BERN,From the name BERNARD
PLACIDO,Calm, Quiet
MALKA,Queen
ROWAN,Tree with Red Berries, Mountain Ash
JANA,From the name JANE
MUTIA,Honored One (Af)
JORGE,From the name GEORGE
MERV,From the name MARVIN
ABENI,Girl Prayed For (Af)
ALPHONSE,Eager, Noble
NONNIE,Ninth
PAGE,Youthful Assistant
DOCTOR,The 7th son of the 7th son
JOY,Joy
SEMELE,To Sow
MYRA,From the name MIRANDA
KALEA,Bright, Clear
TELLY,Pet form of THEODORE
RENATA,From the name RENEE
ZIZI,Consecrated to God (Hg)
GLYN,Valley (Wl)
HAZEL,The Hazel Tree
MYRON,Fragrant
STONE,Stone
GRATIA,Grace
BRADFORD,A Broad Ford
PEPPER,From the Pepper Plant
NAMIR,Swift Cat
BORIS,Warrior
ZACH,Remembrance of the Lord
LARUE,The Street
NOREEN,Diminuitive of NORA
THADEUS,Form of THADDEUS
GLADYS,Lame
MAGAN,Competant
BRENT,A Steep Climb
CEDRIC,Chief
MATHILDE,From the name MATILDA
MARIAH,Bitter, God is my Teacher
JACQUELINE,To Protect
MILANDU,A Case to Answer (Af)
ANITA,Gracious
SELENA,The Moon
GINACARLO,From JOHN & CHARLES (It)
TIASSALE,It is Forgotten (Af)
MERCY,Compassion
LANGER,From the name LANG
KEELY,Beauty
ETANA,Determination (Hb)
ESTHER,Star
PEARL,A Gem of the Sea
NAVARRO,Plains (Sp)
PACO,From the name PACKARD (Sp)
JEROM,Holy Man
CRYSTAL,A Clear, Brilliant Glass
OKE,Form of OSCAR (HI)
CHLOE,Blooming
SIOBHAN,Form of  JOAN (Ir)
PERI,Fem. form of PERRY
PARLAN,From the name BARTHOLOMEW (Ir)
TRUDY,Beloved
NAKIMA,Noah's Sea (Af)
SOLANGE,Solitary (Fr)
CLARAL,Clear, Bright
ROBYN,From the name ROBIN
DEBRA,From the name DEBORAH
LEANNE,Canoe Maker
KERRI,Dark and Mysterious
DUMI,The Inspirer (Af)
GARTH,A Field, Garden
GARRISON,Troops in Battle
AINSLEY,My Own Meadow
URILLA,God is my Light
CALLISTA,Most Beautiful
LEILA,Dark Beauty
TERTULLIAN,Catholic Saint
CHYNNA,From the name CHINA
THEA,Gift of God
